step,time_hours,predicted_class,confidence,alternatives,true_class,correct
205,10.1,0,0.6113211512565613,"[(0, 0.6113211512565613), (8, 0.3534265458583832), (13, 0.008357597514986992)]",2,False
206,10.15,8,0.6237953305244446,"[(8, 0.6237953305244446), (0, 0.32104912400245667), (20, 0.027900226414203644)]",2,False
207,10.199999999999998,8,0.5894613265991211,"[(8, 0.5894613265991211), (0, 0.348378449678421), (20, 0.03701188415288925)]",2,False
208,10.249999999999996,0,0.7503584027290344,"[(0, 0.7503584027290344), (8, 0.18239523470401764), (20, 0.024041075259447098)]",2,False
209,10.299999999999994,0,0.3482374846935272,"[(0, 0.3482374846935272), (8, 0.3256908655166626), (20, 0.1456180065870285)]",2,False
210,10.34999999999999,8,0.6587039232254028,"[(8, 0.6587039232254028), (0, 0.16451504826545715), (19, 0.07442935556173325)]",2,False
211,10.399999999999988,5,0.8703044652938843,"[(5, 0.8703044652938843), (8, 0.0668812245130539), (0, 0.02389412373304367)]",2,False
212,10.449999999999989,2,0.7088338732719421,"[(2, 0.7088338732719421), (5, 0.26682305335998535), (8, 0.006530008278787136)]",2,True
213,10.499999999999984,2,0.9683617353439331,"[(2, 0.9683617353439331), (8, 0.012399356812238693), (13, 0.009072527289390564)]",2,True
214,10.549999999999992,2,0.9682018160820007,"[(2, 0.9682018160820007), (8, 0.01921682432293892), (0, 0.007500958628952503)]",2,True
215,10.6,2,0.9775663018226624,"[(2, 0.9775663018226624), (8, 0.01426663063466549), (0, 0.004018966108560562)]",2,True
216,10.650000000000007,2,0.9996312856674194,"[(2, 0.9996312856674194), (8, 0.00016170035814866424), (0, 8.805953984847292e-05)]",2,True
217,10.700000000000015,2,0.9996275901794434,"[(2, 0.9996275901794434), (8, 0.0002293179277330637), (0, 5.896463699173182e-05)]",2,True
218,10.750000000000025,2,0.9998703002929688,"[(2, 0.9998703002929688), (8, 6.970625690883026e-05), (0, 2.7904756279895082e-05)]",2,True
219,10.800000000000033,2,0.9997972846031189,"[(2, 0.9997972846031189), (8, 0.0001195920558529906), (0, 5.2116363804088905e-05)]",2,True
220,10.85000000000004,2,0.9983092546463013,"[(2, 0.9983092546463013), (8, 0.0007943263626657426), (13, 0.00033546012127771974)]",2,True
221,10.900000000000048,2,0.9995837807655334,"[(2, 0.9995837807655334), (13, 0.00017742975614964962), (8, 0.00013260176638141274)]",2,True
222,10.950000000000054,2,0.9999440908432007,"[(2, 0.9999440908432007), (19, 3.212771480320953e-05), (8, 7.660919436602853e-06)]",2,True
223,11.000000000000062,2,0.9999536275863647,"[(2, 0.9999536275863647), (13, 3.30862239934504e-05), (8, 5.8663517847890034e-06)]",2,True
224,11.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",0,True
225,11.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",0,True
226,11.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",0,True
227,11.15,8,0.6521302461624146,"[(8, 0.6521302461624146), (0, 0.29668235778808594), (20, 0.026705335825681686)]",0,False
228,11.199999999999998,8,0.578118622303009,"[(8, 0.578118622303009), (0, 0.36730045080184937), (20, 0.030365271493792534)]",0,False
229,11.249999999999996,0,0.6646637320518494,"[(0, 0.6646637320518494), (8, 0.2696358263492584), (20, 0.030735861510038376)]",0,True
230,11.299999999999994,8,0.4415205419063568,"[(8, 0.4415205419063568), (0, 0.2397768646478653), (20, 0.13130679726600647)]",0,False
231,11.34999999999999,8,0.6143129467964172,"[(8, 0.6143129467964172), (0, 0.2338041514158249), (19, 0.044482216238975525)]",0,False
232,11.399999999999988,5,0.9016605615615845,"[(5, 0.9016605615615845), (8, 0.0664137676358223), (0, 0.018555304035544395)]",0,False
233,11.449999999999989,5,0.9187378883361816,"[(5, 0.9187378883361816), (8, 0.027952004224061966), (0, 0.019270027056336403)]",0,False
234,11.499999999999984,8,0.4036967158317566,"[(8, 0.4036967158317566), (0, 0.20586001873016357), (11, 0.15996085107326508)]",0,False
235,11.549999999999992,8,0.9311626553535461,"[(8, 0.9311626553535461), (0, 0.04802170768380165), (13, 0.006141375750303268)]",0,False
236,11.6,8,0.9319489002227783,"[(8, 0.9319489002227783), (20, 0.027015766128897667), (0, 0.026035115122795105)]",0,False
237,11.650000000000007,8,0.7347608804702759,"[(8, 0.7347608804702759), (0, 0.16665098071098328), (12, 0.018222397193312645)]",0,False
238,11.700000000000015,8,0.8373460173606873,"[(8, 0.8373460173606873), (0, 0.09049104154109955), (18, 0.023187758401036263)]",0,False
239,11.750000000000025,0,0.3279397487640381,"[(0, 0.3279397487640381), (20, 0.23363225162029266), (8, 0.22090493142604828)]",0,True
240,11.800000000000033,8,0.6426502466201782,"[(8, 0.6426502466201782), (0, 0.23254556953907013), (18, 0.030346672981977463)]",0,False
241,11.85000000000004,8,0.8952544927597046,"[(8, 0.8952544927597046), (0, 0.04627268761396408), (17, 0.012703240849077702)]",0,False
242,11.900000000000048,8,0.5861530303955078,"[(8, 0.5861530303955078), (20, 0.1426345407962799), (0, 0.13737726211547852)]",0,False
243,11.950000000000054,19,0.6038658022880554,"[(19, 0.6038658022880554), (8, 0.29291242361068726), (0, 0.07438503950834274)]",0,False
244,12.000000000000062,8,0.624824047088623,"[(8, 0.624824047088623), (0, 0.23022204637527466), (19, 0.0415303036570549)]",0,False
245,12.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",4,False
246,12.05,4,0.5008150935173035,"[(4, 0.5008150935173035), (11, 0.2619270980358124), (14, 0.2327483892440796)]",4,True
247,12.1,4,0.9651982188224792,"[(4, 0.9651982188224792), (11, 0.03360801190137863), (8, 0.0007215719670057297)]",4,True
248,12.15,4,0.807156503200531,"[(4, 0.807156503200531), (11, 0.18242083489894867), (8, 0.008599079214036465)]",4,True
249,12.199999999999998,4,0.9271368384361267,"[(4, 0.9271368384361267), (11, 0.06791609525680542), (8, 0.003699613269418478)]",4,True
250,12.249999999999996,4,0.9834154844284058,"[(4, 0.9834154844284058), (11, 0.016048282384872437), (8, 0.00035535875940695405)]",4,True
251,12.299999999999994,4,0.9927675724029541,"[(4, 0.9927675724029541), (11, 0.0069860778748989105), (8, 0.0001338243018835783)]",4,True
252,12.34999999999999,4,0.9800934195518494,"[(4, 0.9800934195518494), (11, 0.01930985227227211), (8, 0.00046080516767688096)]",4,True
253,12.399999999999988,4,0.8707729578018188,"[(4, 0.8707729578018188), (5, 0.12136176228523254), (11, 0.007359516806900501)]",4,True
254,12.449999999999989,4,0.9628838896751404,"[(4, 0.9628838896751404), (5, 0.033823322504758835), (11, 0.003171950578689575)]",4,True
255,12.499999999999984,11,0.7452256679534912,"[(11, 0.7452256679534912), (4, 0.2538120448589325), (8, 0.00046660317457281053)]",4,False
256,12.549999999999992,4,0.9966481328010559,"[(4, 0.9966481328010559), (11, 0.0024527409113943577), (8, 0.00083681580144912)]",4,True
257,12.6,4,0.9967483282089233,"[(4, 0.9967483282089233), (11, 0.0020803180523216724), (8, 0.0010786380153149366)]",4,True
258,12.650000000000007,4,0.9951668977737427,"[(4, 0.9951668977737427), (11, 0.004493412096053362), (8, 0.0002575608086772263)]",4,True
259,12.700000000000015,4,0.9918292164802551,"[(4, 0.9918292164802551), (11, 0.007667961064726114), (8, 0.0004303980676922947)]",4,True
260,12.750000000000025,4,0.996025562286377,"[(4, 0.996025562286377), (11, 0.003812041599303484), (12, 5.4656757129123434e-05)]",4,True
261,12.800000000000033,4,0.9956637024879456,"[(4, 0.9956637024879456), (11, 0.0038485296536237), (8, 0.0003461455926299095)]",4,True
262,12.85000000000004,4,0.9938721656799316,"[(4, 0.9938721656799316), (11, 0.004889362957328558), (8, 0.0010875642765313387)]",4,True
263,12.900000000000048,4,0.9707015752792358,"[(4, 0.9707015752792358), (11, 0.028997549787163734), (8, 0.00019967406115029007)]",4,True
264,12.950000000000054,4,0.9921655654907227,"[(4, 0.9921655654907227), (11, 0.007238231133669615), (8, 0.00045307850814424455)]",4,True
265,13.000000000000062,4,0.981940746307373,"[(4, 0.981940746307373), (11, 0.01701524294912815), (8, 0.0008458696538582444)]",4,True
266,13.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",0,True
267,13.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",0,True
268,13.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",0,True
269,13.15,8,0.6521302461624146,"[(8, 0.6521302461624146), (0, 0.29668235778808594), (20, 0.026705335825681686)]",0,False
270,13.199999999999998,8,0.578118622303009,"[(8, 0.578118622303009), (0, 0.36730045080184937), (20, 0.030365271493792534)]",0,False
271,13.249999999999996,0,0.6646637320518494,"[(0, 0.6646637320518494), (8, 0.2696358263492584), (20, 0.030735861510038376)]",0,True
272,13.299999999999994,8,0.4415205419063568,"[(8, 0.4415205419063568), (0, 0.2397768646478653), (20, 0.13130679726600647)]",0,False
273,13.34999999999999,8,0.6143129467964172,"[(8, 0.6143129467964172), (0, 0.2338041514158249), (19, 0.044482216238975525)]",0,False
274,13.399999999999988,5,0.9016605615615845,"[(5, 0.9016605615615845), (8, 0.0664137676358223), (0, 0.018555304035544395)]",0,False
275,13.449999999999989,5,0.9187378883361816,"[(5, 0.9187378883361816), (8, 0.027952004224061966), (0, 0.019270027056336403)]",0,False
276,13.499999999999984,8,0.4036967158317566,"[(8, 0.4036967158317566), (0, 0.20586001873016357), (11, 0.15996085107326508)]",0,False
277,13.549999999999992,8,0.9311626553535461,"[(8, 0.9311626553535461), (0, 0.04802170768380165), (13, 0.006141375750303268)]",0,False
278,13.6,8,0.9319489002227783,"[(8, 0.9319489002227783), (20, 0.027015766128897667), (0, 0.026035115122795105)]",0,False
279,13.650000000000007,8,0.7347608804702759,"[(8, 0.7347608804702759), (0, 0.16665098071098328), (12, 0.018222397193312645)]",0,False
280,13.700000000000015,8,0.8373460173606873,"[(8, 0.8373460173606873), (0, 0.09049104154109955), (18, 0.023187758401036263)]",0,False
281,13.750000000000025,0,0.3279397487640381,"[(0, 0.3279397487640381), (20, 0.23363225162029266), (8, 0.22090493142604828)]",0,True
282,13.800000000000033,8,0.6426502466201782,"[(8, 0.6426502466201782), (0, 0.23254556953907013), (18, 0.030346672981977463)]",0,False
283,13.85000000000004,8,0.8952544927597046,"[(8, 0.8952544927597046), (0, 0.04627268761396408), (17, 0.012703240849077702)]",0,False
284,13.900000000000048,8,0.5861530303955078,"[(8, 0.5861530303955078), (20, 0.1426345407962799), (0, 0.13737726211547852)]",0,False
285,13.950000000000054,19,0.6038658022880554,"[(19, 0.6038658022880554), (8, 0.29291242361068726), (0, 0.07438503950834274)]",0,False
286,14.000000000000062,8,0.624824047088623,"[(8, 0.624824047088623), (0, 0.23022204637527466), (19, 0.0415303036570549)]",0,False
287,14.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",5,False
288,14.05,12,0.9125813245773315,"[(12, 0.9125813245773315), (5, 0.057849276810884476), (8, 0.020427729934453964)]",5,False
289,14.1,5,0.9659139513969421,"[(5, 0.9659139513969421), (12, 0.03332424908876419), (8, 0.0006778411334380507)]",5,True
290,14.15,12,0.8964636921882629,"[(12, 0.8964636921882629), (5, 0.10252176970243454), (8, 0.0009510738309472799)]",5,False
291,14.199999999999998,5,0.6761705875396729,"[(5, 0.6761705875396729), (12, 0.3223794996738434), (8, 0.0013738501584157348)]",5,True
292,14.249999999999996,5,0.49076005816459656,"[(5, 0.49076005816459656), (12, 0.356901079416275), (8, 0.14761386811733246)]",5,True
293,14.299999999999994,5,0.9860973358154297,"[(5, 0.9860973358154297), (12, 0.012536229565739632), (8, 0.0012375899823382497)]",5,True
294,14.34999999999999,5,0.524269163608551,"[(5, 0.524269163608551), (8, 0.44572335481643677), (12, 0.02121875248849392)]",5,True
295,14.399999999999988,5,0.9983909130096436,"[(5, 0.9983909130096436), (8, 0.0010261352872475982), (12, 0.000573981087654829)]",5,True
296,14.449999999999989,5,0.997859537601471,"[(5, 0.997859537601471), (12, 0.0019956750329583883), (8, 0.0001221091515617445)]",5,True
297,14.499999999999984,5,0.9890674948692322,"[(5, 0.9890674948692322), (12, 0.006637017708271742), (8, 0.0038092618342489004)]",5,True
298,14.549999999999992,8,0.6111263036727905,"[(8, 0.6111263036727905), (5, 0.258074015378952), (12, 0.12972606718540192)]",5,False
299,14.6,5,0.9874343276023865,"[(5, 0.9874343276023865), (8, 0.010891390964388847), (12, 0.0015103708719834685)]",5,True
300,14.650000000000007,5,0.9937655925750732,"[(5, 0.9937655925750732), (12, 0.0041344077326357365), (8, 0.0020194423850625753)]",5,True
301,14.700000000000015,5,0.8732622861862183,"[(5, 0.8732622861862183), (12, 0.11329454928636551), (8, 0.013271160423755646)]",5,True
302,14.750000000000025,5,0.720186173915863,"[(5, 0.720186173915863), (12, 0.2768797278404236), (8, 0.002294653095304966)]",5,True
303,14.800000000000033,5,0.8382657766342163,"[(5, 0.8382657766342163), (12, 0.13482123613357544), (8, 0.022267017513513565)]",5,True
304,14.85000000000004,5,0.45126745104789734,"[(5, 0.45126745104789734), (8, 0.3861900866031647), (12, 0.15567852556705475)]",5,True
305,14.900000000000048,5,0.9718353748321533,"[(5, 0.9718353748321533), (8, 0.016611695289611816), (12, 0.011381665244698524)]",5,True
306,14.950000000000054,5,0.9635217189788818,"[(5, 0.9635217189788818), (12, 0.031196199357509613), (8, 0.005081112962216139)]",5,True
307,15.000000000000062,5,0.9079902768135071,"[(5, 0.9079902768135071), (12, 0.0704205259680748), (8, 0.02070801518857479)]",5,True
308,15.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",0,True
309,15.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",0,True
310,15.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",0,True
311,15.15,8,0.6521302461624146,"[(8, 0.6521302461624146), (0, 0.29668235778808594), (20, 0.026705335825681686)]",0,False
312,15.199999999999998,8,0.578118622303009,"[(8, 0.578118622303009), (0, 0.36730045080184937), (20, 0.030365271493792534)]",0,False
313,15.249999999999996,0,0.6646637320518494,"[(0, 0.6646637320518494), (8, 0.2696358263492584), (20, 0.030735861510038376)]",0,True
314,15.299999999999994,8,0.4415205419063568,"[(8, 0.4415205419063568), (0, 0.2397768646478653), (20, 0.13130679726600647)]",0,False
315,15.34999999999999,8,0.6143129467964172,"[(8, 0.6143129467964172), (0, 0.2338041514158249), (19, 0.044482216238975525)]",0,False
316,15.399999999999988,5,0.9016605615615845,"[(5, 0.9016605615615845), (8, 0.0664137676358223), (0, 0.018555304035544395)]",0,False
317,15.449999999999989,5,0.9187378883361816,"[(5, 0.9187378883361816), (8, 0.027952004224061966), (0, 0.019270027056336403)]",0,False
318,15.499999999999984,8,0.4036967158317566,"[(8, 0.4036967158317566), (0, 0.20586001873016357), (11, 0.15996085107326508)]",0,False
319,15.549999999999992,8,0.9311626553535461,"[(8, 0.9311626553535461), (0, 0.04802170768380165), (13, 0.006141375750303268)]",0,False
320,15.6,8,0.9319489002227783,"[(8, 0.9319489002227783), (20, 0.027015766128897667), (0, 0.026035115122795105)]",0,False
321,15.650000000000007,8,0.7347608804702759,"[(8, 0.7347608804702759), (0, 0.16665098071098328), (12, 0.018222397193312645)]",0,False
322,15.700000000000015,8,0.8373460173606873,"[(8, 0.8373460173606873), (0, 0.09049104154109955), (18, 0.023187758401036263)]",0,False
323,15.750000000000025,0,0.3279397487640381,"[(0, 0.3279397487640381), (20, 0.23363225162029266), (8, 0.22090493142604828)]",0,True
324,15.800000000000033,8,0.6426502466201782,"[(8, 0.6426502466201782), (0, 0.23254556953907013), (18, 0.030346672981977463)]",0,False
325,15.85000000000004,8,0.8952544927597046,"[(8, 0.8952544927597046), (0, 0.04627268761396408), (17, 0.012703240849077702)]",0,False
326,15.900000000000048,8,0.5861530303955078,"[(8, 0.5861530303955078), (20, 0.1426345407962799), (0, 0.13737726211547852)]",0,False
327,15.950000000000054,19,0.6038658022880554,"[(19, 0.6038658022880554), (8, 0.29291242361068726), (0, 0.07438503950834274)]",0,False
328,16.000000000000064,8,0.624824047088623,"[(8, 0.624824047088623), (0, 0.23022204637527466), (19, 0.0415303036570549)]",0,False
329,16.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",6,False
330,16.05,6,0.9921929240226746,"[(6, 0.9921929240226746), (8, 0.005267537198960781), (0, 0.0012159458128735423)]",6,True
331,16.1,6,0.9950727820396423,"[(6, 0.9950727820396423), (8, 0.004591377452015877), (0, 0.00023753329878672957)]",6,True
332,16.15,6,0.9918055534362793,"[(6, 0.9918055534362793), (8, 0.007710848934948444), (0, 0.00031224574195221066)]",6,True
333,16.199999999999996,6,0.9966398477554321,"[(6, 0.9966398477554321), (8, 0.003189984941855073), (0, 8.493987115798518e-05)]",6,True
334,16.249999999999996,6,0.99915611743927,"[(6, 0.99915611743927), (8, 0.0007480953354388475), (18, 4.788291334989481e-05)]",6,True
335,16.299999999999994,6,0.9994576573371887,"[(6, 0.9994576573371887), (8, 0.0004640143015421927), (20, 5.992797377984971e-05)]",6,True
336,16.34999999999999,6,0.9991359114646912,"[(6, 0.9991359114646912), (8, 0.0008427648572251201), (20, 6.982455488468986e-06)]",6,True
337,16.399999999999988,6,0.9993351101875305,"[(6, 0.9993351101875305), (8, 0.0005222436739131808), (5, 0.00012769116437993944)]",6,True
338,16.449999999999985,6,0.9993442893028259,"[(6, 0.9993442893028259), (5, 0.0003608423285186291), (8, 0.00027545084594748914)]",6,True
339,16.499999999999986,6,0.9998549222946167,"[(6, 0.9998549222946167), (8, 0.00011672187247313559), (1, 2.0138333638897166e-05)]",6,True
340,16.549999999999994,6,0.9982313513755798,"[(6, 0.9982313513755798), (8, 0.0017585540190339088), (1, 3.1635954655939713e-06)]",6,True
341,16.6,6,0.9920092821121216,"[(6, 0.9920092821121216), (8, 0.007976994849741459), (20, 5.732190857088426e-06)]",6,True
342,16.65000000000001,6,0.9983831644058228,"[(6, 0.9983831644058228), (8, 0.0015738580841571093), (12, 3.3585882192710415e-05)]",6,True
343,16.700000000000017,6,0.9991616010665894,"[(6, 0.9991616010665894), (8, 0.0008178232237696648), (1, 5.9436260926304385e-06)]",6,True
344,16.750000000000025,6,0.9997088313102722,"[(6, 0.9997088313102722), (8, 0.0002476252557244152), (12, 1.8907279809354804e-05)]",6,True
345,16.800000000000033,6,0.9993149042129517,"[(6, 0.9993149042129517), (8, 0.0006649520946666598), (12, 7.325970727833919e-06)]",6,True
346,16.85000000000004,6,0.9980565905570984,"[(6, 0.9980565905570984), (8, 0.0019333766540512443), (12, 6.3142183535092045e-06)]",6,True
347,16.90000000000005,6,0.9989539384841919,"[(6, 0.9989539384841919), (8, 0.001032385160215199), (1, 5.722862169932341e-06)]",6,True
348,16.950000000000056,6,0.99924635887146,"[(6, 0.99924635887146), (8, 0.0007364021148532629), (12, 7.88937268225709e-06)]",6,True
349,17.000000000000064,6,0.9985378980636597,"[(6, 0.9985378980636597), (8, 0.0014090808108448982), (12, 4.7549539885949343e-05)]",6,True
350,17.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",0,True
351,17.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",0,True
352,17.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",0,True
353,17.15,8,0.6521302461624146,"[(8, 0.6521302461624146), (0, 0.29668235778808594), (20, 0.026705335825681686)]",0,False
354,17.199999999999996,8,0.578118622303009,"[(8, 0.578118622303009), (0, 0.36730045080184937), (20, 0.030365271493792534)]",0,False
355,17.249999999999996,0,0.6646637320518494,"[(0, 0.6646637320518494), (8, 0.2696358263492584), (20, 0.030735861510038376)]",0,True
356,17.299999999999994,8,0.4415205419063568,"[(8, 0.4415205419063568), (0, 0.2397768646478653), (20, 0.13130679726600647)]",0,False
357,17.34999999999999,8,0.6143129467964172,"[(8, 0.6143129467964172), (0, 0.2338041514158249), (19, 0.044482216238975525)]",0,False
358,17.399999999999988,5,0.9016605615615845,"[(5, 0.9016605615615845), (8, 0.0664137676358223), (0, 0.018555304035544395)]",0,False
359,17.449999999999985,5,0.9187378883361816,"[(5, 0.9187378883361816), (8, 0.027952004224061966), (0, 0.019270027056336403)]",0,False
360,17.499999999999986,8,0.4036967158317566,"[(8, 0.4036967158317566), (0, 0.20586001873016357), (11, 0.15996085107326508)]",0,False
361,17.549999999999994,8,0.9311626553535461,"[(8, 0.9311626553535461), (0, 0.04802170768380165), (13, 0.006141375750303268)]",0,False
362,17.6,8,0.9319489002227783,"[(8, 0.9319489002227783), (20, 0.027015766128897667), (0, 0.026035115122795105)]",0,False
363,17.65000000000001,8,0.7347608804702759,"[(8, 0.7347608804702759), (0, 0.16665098071098328), (12, 0.018222397193312645)]",0,False
364,17.700000000000017,8,0.8373460173606873,"[(8, 0.8373460173606873), (0, 0.09049104154109955), (18, 0.023187758401036263)]",0,False
365,17.750000000000025,0,0.3279397487640381,"[(0, 0.3279397487640381), (20, 0.23363225162029266), (8, 0.22090493142604828)]",0,True
366,17.800000000000033,8,0.6426502466201782,"[(8, 0.6426502466201782), (0, 0.23254556953907013), (18, 0.030346672981977463)]",0,False
367,17.85000000000004,8,0.8952544927597046,"[(8, 0.8952544927597046), (0, 0.04627268761396408), (17, 0.012703240849077702)]",0,False
368,17.90000000000005,8,0.5861530303955078,"[(8, 0.5861530303955078), (20, 0.1426345407962799), (0, 0.13737726211547852)]",0,False
369,17.950000000000056,19,0.6038658022880554,"[(19, 0.6038658022880554), (8, 0.29291242361068726), (0, 0.07438503950834274)]",0,False
370,18.000000000000064,8,0.624824047088623,"[(8, 0.624824047088623), (0, 0.23022204637527466), (19, 0.0415303036570549)]",0,False
371,18.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",7,False
372,18.05,7,0.9937542080879211,"[(7, 0.9937542080879211), (12, 0.004905153531581163), (8, 0.0012521932367235422)]",7,True
373,18.1,7,0.9984777569770813,"[(7, 0.9984777569770813), (12, 0.000752740481402725), (8, 0.0006503457552753389)]",7,True
374,18.15,7,0.9990600943565369,"[(7, 0.9990600943565369), (8, 0.0004643599677365273), (12, 0.0004582699039019644)]",7,True
375,18.2,7,0.9970036149024963,"[(7, 0.9970036149024963), (8, 0.002109377644956112), (12, 0.0008599914144724607)]",7,True
376,18.25,7,0.9111616611480713,"[(7, 0.9111616611480713), (8, 0.06357628107070923), (12, 0.01557009294629097)]",7,True
377,18.299999999999997,7,0.9998062252998352,"[(7, 0.9998062252998352), (8, 0.00016237495583482087), (13, 2.0642555682570674e-05)]",7,True
378,18.34999999999999,7,0.994601845741272,"[(7, 0.994601845741272), (8, 0.005361456423997879), (18, 1.8684679162106477e-05)]",7,True
379,18.399999999999988,7,0.998237133026123,"[(7, 0.998237133026123), (8, 0.0017042347462847829), (18, 4.595927021000534e-05)]",7,True
380,18.449999999999985,7,0.9886651039123535,"[(7, 0.9886651039123535), (8, 0.011308679357171059), (12, 8.421582606388256e-06)]",7,True
381,18.499999999999982,7,0.9945395588874817,"[(7, 0.9945395588874817), (8, 0.005438062362372875), (12, 1.4173949239193462e-05)]",7,True
382,18.549999999999997,7,0.9867772459983826,"[(7, 0.9867772459983826), (8, 0.013207314535975456), (12, 1.0968822607537732e-05)]",7,True
383,18.6,7,0.9904240965843201,"[(7, 0.9904240965843201), (8, 0.009555262513458729), (12, 1.4605717296944931e-05)]",7,True
384,18.65000000000001,7,0.9998509883880615,"[(7, 0.9998509883880615), (8, 0.00012814608635380864), (12, 1.9600180166889913e-05)]",7,True
385,18.700000000000017,7,0.9997569918632507,"[(7, 0.9997569918632507), (8, 0.00021941197337582707), (12, 2.1178491806495003e-05)]",7,True
386,18.750000000000025,7,0.999968409538269,"[(7, 0.999968409538269), (12, 1.8407135939924046e-05), (8, 9.030872206494678e-06)]",7,True
387,18.800000000000036,7,0.9999805688858032,"[(7, 0.9999805688858032), (12, 9.693053470982704e-06), (8, 5.957745543128112e-06)]",7,True
388,18.85000000000004,7,0.999868631362915,"[(7, 0.999868631362915), (8, 0.00012107343354728073), (13, 5.062524905952159e-06)]",7,True
389,18.90000000000005,7,0.9999415874481201,"[(7, 0.9999415874481201), (8, 4.8998794227372855e-05), (13, 6.297004802036099e-06)]",7,True
390,18.950000000000056,7,0.9998892545700073,"[(7, 0.9998892545700073), (8, 0.00010546642442932352), (12, 2.9665259262401378e-06)]",7,True
391,19.000000000000064,7,0.9999266862869263,"[(7, 0.9999266862869263), (8, 6.807029421906918e-05), (12, 3.4564923225843813e-06)]",7,True
392,19.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",0,True
393,19.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",0,True
394,19.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",0,True
395,19.15,8,0.6521302461624146,"[(8, 0.6521302461624146), (0, 0.29668235778808594), (20, 0.026705335825681686)]",0,False
396,19.2,8,0.578118622303009,"[(8, 0.578118622303009), (0, 0.36730045080184937), (20, 0.030365271493792534)]",0,False
397,19.25,0,0.6646637320518494,"[(0, 0.6646637320518494), (8, 0.2696358263492584), (20, 0.030735861510038376)]",0,True
398,19.299999999999997,8,0.4415205419063568,"[(8, 0.4415205419063568), (0, 0.2397768646478653), (20, 0.13130679726600647)]",0,False
399,19.34999999999999,8,0.6143129467964172,"[(8, 0.6143129467964172), (0, 0.2338041514158249), (19, 0.044482216238975525)]",0,False
400,19.399999999999988,5,0.9016605615615845,"[(5, 0.9016605615615845), (8, 0.0664137676358223), (0, 0.018555304035544395)]",0,False
401,19.449999999999985,5,0.9187378883361816,"[(5, 0.9187378883361816), (8, 0.027952004224061966), (0, 0.019270027056336403)]",0,False
402,19.499999999999982,8,0.4036967158317566,"[(8, 0.4036967158317566), (0, 0.20586001873016357), (11, 0.15996085107326508)]",0,False
403,19.549999999999997,8,0.9311626553535461,"[(8, 0.9311626553535461), (0, 0.04802170768380165), (13, 0.006141375750303268)]",0,False
404,19.6,8,0.9319489002227783,"[(8, 0.9319489002227783), (20, 0.027015766128897667), (0, 0.026035115122795105)]",0,False
405,19.65000000000001,8,0.7347608804702759,"[(8, 0.7347608804702759), (0, 0.16665098071098328), (12, 0.018222397193312645)]",0,False
406,19.700000000000017,8,0.8373460173606873,"[(8, 0.8373460173606873), (0, 0.09049104154109955), (18, 0.023187758401036263)]",0,False
407,19.750000000000025,0,0.3279397487640381,"[(0, 0.3279397487640381), (20, 0.23363225162029266), (8, 0.22090493142604828)]",0,True
408,19.800000000000036,8,0.6426502466201782,"[(8, 0.6426502466201782), (0, 0.23254556953907013), (18, 0.030346672981977463)]",0,False
409,19.85000000000004,8,0.8952544927597046,"[(8, 0.8952544927597046), (0, 0.04627268761396408), (17, 0.012703240849077702)]",0,False
410,19.90000000000005,8,0.5861530303955078,"[(8, 0.5861530303955078), (20, 0.1426345407962799), (0, 0.13737726211547852)]",0,False
